date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:26:12	83652/83652	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202020%2006:56:11%20GMT	https://reconnresearch.com/kuwait-advisory-board/	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/kuwait-advisory-board/index.html	(from https://reconnresearch.com/)
12:26:13	86534/86534	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202020%2006:56:13%20GMT	https://reconnresearch.com/events/forums/	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/events/forums/index.html	(from https://reconnresearch.com/)
12:26:13	263673/263673	---M--	200	added ('OK')	image/png	date:Sat,%2023%20May%202020%2012:15:45%20GMT	https://reconnresearch.com/wp-content/uploads/2020/02/Dr.-John-Duke-Anthony-1.png	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/uploads/2020/02/Dr.-John-Duke-Anthony-1.png	(from https://reconnresearch.com/)
12:26:13	80344/80344	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202020%2006:56:13%20GMT	https://reconnresearch.com/events/workshops/	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/events/workshops/index.html	(from https://reconnresearch.com/)
12:26:14	197355/197355	---M--	200	added ('OK')	image/png	date:Sat,%2023%20May%202020%2012:15:46%20GMT	https://reconnresearch.com/wp-content/uploads/2020/02/Yousef-Al-Ghusain-1.png	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/uploads/2020/02/Yousef-Al-Ghusain-1.png	(from https://reconnresearch.com/)
12:26:14	77097/77097	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202020%2006:56:14%20GMT	https://reconnresearch.com/publications/articles/	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/publications/articles/index.html	(from https://reconnresearch.com/)
12:26:14	83/83	---M--	409	error ('Conflict')	text/html	date:Sat,%2020%20Jun%202020%2006:56:15%20GMT	https://reconnresearch.com/contact-us/	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/contact-us/index.html	(from https://reconnresearch.com/)
12:26:15	241668/241668	---M--	200	added ('OK')	image/png	date:Sat,%2023%20May%202020%2012:15:45%20GMT	https://reconnresearch.com/wp-content/uploads/2020/02/Abdulaziz-M.png	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/uploads/2020/02/Abdulaziz-M.png	(from https://reconnresearch.com/)
12:26:15	78897/78897	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202020%2006:56:14%20GMT	https://reconnresearch.com/publications/reports/	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/publications/reports/index.html	(from https://reconnresearch.com/)
12:26:15	76694/76694	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202020%2006:56:15%20GMT	https://reconnresearch.com/media-coverage/	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/media-coverage/index.html	(from https://reconnresearch.com/)
12:26:15	261/261	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Jun%202020%2006:56:16%20GMT	https://reconnresearch.com/wp-content/themes/Impreza	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/themes/Impreza	(from https://reconnresearch.com/)
